timestamps,agg_signal,p300_signal_id
15:15.2,0.9501792,p300_sig_id_0
15:15.2,0.9501792,p300_sig_id_0
15:15.2,0.9501792,p300_sig_id_0
15:15.2,0.9501792,p300_sig_id_0
15:15.2,0.9501792,p300_sig_id_0
15:15.2,0.9501792,p300_sig_id_0
15:15.3,0.9501792,p300_sig_id_0
15:15.3,0.9501792,p300_sig_id_0
15:15.3,0.9501792,p300_sig_id_0
15:15.3,0.9501792,p300_sig_id_0
15:15.3,0.9501792,p300_sig_id_0
15:15.3,0.9501792,p300_sig_id_0
15:15.3,0.9501792,p300_sig_id_0
15:15.3,0.9501792,p300_sig_id_0
15:15.3,0.9501792,p300_sig_id_0
15:15.3,0.9501792,p300_sig_id_0
15:15.3,0.9501792,p300_sig_id_0
15:15.3,0.9501792,p300_sig_id_0
15:15.3,0.9501792,p300_sig_id_0
15:15.3,0.9501792,p300_sig_id_0
15:15.3,1.0333811,p300_sig_id_0
15:15.3,1.0333811,p300_sig_id_0
15:15.3,1.0333811,p300_sig_id_0
15:15.3,1.0333811,p300_sig_id_0
15:15.3,1.0333811,p300_sig_id_0
15:15.3,1.0333811,p300_sig_id_0
15:15.3,1.0333811,p300_sig_id_0
15:15.3,1.0333811,p300_sig_id_0
15:15.3,1.0333811,p300_sig_id_0
15:15.3,1.0333811,p300_sig_id_0
15:15.3,1.0333811,p300_sig_id_0
15:15.3,1.0333811,p300_sig_id_0
15:15.3,1.0333811,p300_sig_id_0
15:15.3,1.0333811,p300_sig_id_0
15:15.3,1.0333811,p300_sig_id_0
15:15.3,1.0333811,p300_sig_id_0
15:15.3,1.0333811,p300_sig_id_0
15:15.3,1.0333811,p300_sig_id_0
15:15.3,1.0333811,p300_sig_id_0
15:15.3,1.0333811,p300_sig_id_0
15:15.3,1.0333811,p300_sig_id_0
15:15.4,1.0333811,p300_sig_id_0
15:15.4,1.0333811,p300_sig_id_0
15:15.4,1.0333811,p300_sig_id_0
15:15.4,1.0333811,p300_sig_id_0
15:15.4,1.0333811,p300_sig_id_0
15:15.4,1.129655,p300_sig_id_0
15:15.4,1.129655,p300_sig_id_0
15:15.4,1.129655,p300_sig_id_0
15:15.4,1.129655,p300_sig_id_0
15:15.4,1.129655,p300_sig_id_0
15:15.4,1.129655,p300_sig_id_0
15:15.4,1.129655,p300_sig_id_0
15:15.4,1.129655,p300_sig_id_0
15:15.4,1.129655,p300_sig_id_0
15:15.4,1.129655,p300_sig_id_0
15:15.4,1.129655,p300_sig_id_0
15:15.4,1.129655,p300_sig_id_0
15:15.4,1.129655,p300_sig_id_0
15:15.4,1.129655,p300_sig_id_0
15:15.4,1.129655,p300_sig_id_0
15:15.4,1.129655,p300_sig_id_0
15:15.4,1.129655,p300_sig_id_0
15:15.4,1.129655,p300_sig_id_0
15:15.4,1.129655,p300_sig_id_0
15:15.4,1.129655,p300_sig_id_0
15:15.4,1.129655,p300_sig_id_0
15:15.5,1.129655,p300_sig_id_0
15:15.5,1.129655,p300_sig_id_0
15:15.5,1.129655,p300_sig_id_0
15:15.5,1.129655,p300_sig_id_0
15:15.5,1.129655,p300_sig_id_0
15:15.5,1.23365897,p300_sig_id_0
15:15.5,1.23365897,p300_sig_id_0
15:15.5,1.23365897,p300_sig_id_0
15:15.5,1.23365897,p300_sig_id_0
15:15.5,1.23365897,p300_sig_id_0
15:15.5,1.23365897,p300_sig_id_0
15:15.5,1.23365897,p300_sig_id_0
15:15.5,1.23365897,p300_sig_id_0
15:15.5,1.23365897,p300_sig_id_0
15:15.5,1.23365897,p300_sig_id_0
15:15.5,1.23365897,p300_sig_id_0
15:15.5,1.23365897,p300_sig_id_0
15:15.5,1.23365897,p300_sig_id_0
15:15.5,1.23365897,p300_sig_id_0
15:15.5,1.23365897,p300_sig_id_0
15:15.6,1.23365897,p300_sig_id_0
15:15.6,1.23365897,p300_sig_id_0
15:15.6,1.23365897,p300_sig_id_0
15:15.6,1.23365897,p300_sig_id_0
15:15.6,1.23365897,p300_sig_id_0
15:15.6,1.23365897,p300_sig_id_0
15:15.6,1.23365897,p300_sig_id_0
15:15.6,1.23365897,p300_sig_id_0
15:15.6,1.23365897,p300_sig_id_0
15:15.6,1.23365897,p300_sig_id_0
15:15.6,1.23365897,p300_sig_id_0
15:15.6,1.30146567,p300_sig_id_0
15:15.6,1.30146567,p300_sig_id_0
15:15.6,1.30146567,p300_sig_id_0
15:15.6,1.30146567,p300_sig_id_0
15:15.6,1.30146567,p300_sig_id_0
15:15.6,1.30146567,p300_sig_id_0
15:15.6,1.30146567,p300_sig_id_0
15:15.6,1.30146567,p300_sig_id_0
15:15.6,1.30146567,p300_sig_id_0
15:15.6,1.30146567,p300_sig_id_0
15:15.6,1.30146567,p300_sig_id_0
15:15.6,1.30146567,p300_sig_id_0
15:15.6,1.30146567,p300_sig_id_0
15:15.6,1.30146567,p300_sig_id_0
15:15.6,1.30146567,p300_sig_id_0
15:15.6,1.30146567,p300_sig_id_0
15:15.6,1.30146567,p300_sig_id_0
15:15.6,1.30146567,p300_sig_id_0
15:15.6,1.30146567,p300_sig_id_0
15:15.7,1.30146567,p300_sig_id_0
15:15.7,1.30146567,p300_sig_id_0
15:15.7,1.30146567,p300_sig_id_0
15:15.7,1.30146567,p300_sig_id_0
15:15.7,1.30146567,p300_sig_id_0
15:15.7,1.30146567,p300_sig_id_0
15:15.7,1.30146567,p300_sig_id_0
15:15.7,1.3497069000000002,p300_sig_id_0
15:15.7,1.3497069000000002,p300_sig_id_0
15:15.7,1.3497069000000002,p300_sig_id_0
15:15.7,1.3497069000000002,p300_sig_id_0
15:15.7,1.3497069000000002,p300_sig_id_0
15:15.7,1.3497069000000002,p300_sig_id_0
15:15.7,1.3497069000000002,p300_sig_id_0
15:15.7,1.3497069000000002,p300_sig_id_0
15:15.7,1.3497069000000002,p300_sig_id_0
15:15.7,1.3497069000000002,p300_sig_id_0
15:15.7,1.3497069000000002,p300_sig_id_0
15:15.7,1.3497069000000002,p300_sig_id_0
15:15.7,1.3497069000000002,p300_sig_id_0
15:15.7,1.3497069000000002,p300_sig_id_0
15:15.7,1.3497069000000002,p300_sig_id_0
15:15.7,1.3497069000000002,p300_sig_id_0
15:15.7,1.3497069000000002,p300_sig_id_0
15:15.8,1.3497069000000002,p300_sig_id_0
15:15.8,1.3497069000000002,p300_sig_id_0
15:15.8,1.3497069000000002,p300_sig_id_0
15:15.8,1.3497069000000002,p300_sig_id_0
15:15.8,1.3497069000000002,p300_sig_id_0
15:15.8,1.3497069000000002,p300_sig_id_0
15:15.8,1.3497069000000002,p300_sig_id_0
15:15.8,1.3497069000000002,p300_sig_id_0
15:15.8,1.3497069000000002,p300_sig_id_0
15:15.8,1.3760347400000001,p300_sig_id_0
15:15.8,1.3760347400000001,p300_sig_id_0
15:15.8,1.3760347400000001,p300_sig_id_0
15:15.8,1.3760347400000001,p300_sig_id_0
15:15.8,1.3760347400000001,p300_sig_id_0
15:15.8,1.3760347400000001,p300_sig_id_0
15:15.8,1.3760347400000001,p300_sig_id_0
15:15.8,1.3760347400000001,p300_sig_id_0
15:15.8,1.3760347400000001,p300_sig_id_0
15:15.8,1.3760347400000001,p300_sig_id_0
15:15.8,1.3760347400000001,p300_sig_id_0
15:15.8,1.3760347400000001,p300_sig_id_0
15:15.8,1.3760347400000001,p300_sig_id_0
15:15.8,1.3760347400000001,p300_sig_id_0
15:15.8,1.3760347400000001,p300_sig_id_0
15:15.9,1.3760347400000001,p300_sig_id_0
15:15.9,1.3760347400000001,p300_sig_id_0
15:15.9,1.3760347400000001,p300_sig_id_0
15:15.9,1.3760347400000001,p300_sig_id_0
15:15.9,1.3760347400000001,p300_sig_id_0
15:15.9,1.3760347400000001,p300_sig_id_0
15:15.9,1.3760347400000001,p300_sig_id_0
15:15.9,1.3760347400000001,p300_sig_id_0
15:15.9,1.3760347400000001,p300_sig_id_0
15:15.9,1.3760347400000001,p300_sig_id_0
15:15.9,1.3760347400000001,p300_sig_id_0
15:15.9,1.3899948,p300_sig_id_0
15:15.9,1.3899948,p300_sig_id_0
15:15.9,1.3899948,p300_sig_id_0
15:15.9,1.3899948,p300_sig_id_0
15:15.9,1.3899948,p300_sig_id_0
15:15.9,1.3899948,p300_sig_id_0
15:15.9,1.3899948,p300_sig_id_0
15:15.9,1.3899948,p300_sig_id_0
15:15.9,1.3899948,p300_sig_id_0
15:15.9,1.3899948,p300_sig_id_0
15:15.9,1.3899948,p300_sig_id_0
15:15.9,1.3899948,p300_sig_id_0
15:15.9,1.3899948,p300_sig_id_0
15:16.0,1.3899948,p300_sig_id_0
15:16.0,1.3899948,p300_sig_id_0
15:16.0,1.3899948,p300_sig_id_0
15:16.0,1.3899948,p300_sig_id_0
15:16.0,1.3899948,p300_sig_id_0
15:16.0,1.3899948,p300_sig_id_0
15:16.0,1.3899948,p300_sig_id_0
15:16.0,1.3899948,p300_sig_id_0
15:16.0,1.3899948,p300_sig_id_0
15:16.0,1.3899948,p300_sig_id_0
15:16.0,1.3899948,p300_sig_id_0
15:16.0,1.3899948,p300_sig_id_0
15:16.0,1.3899948,p300_sig_id_0
15:16.0,1.39700407,p300_sig_id_0
15:16.0,1.39700407,p300_sig_id_0
15:16.0,1.39700407,p300_sig_id_0
15:16.0,1.39700407,p300_sig_id_0
15:16.0,1.39700407,p300_sig_id_0
15:16.0,1.39700407,p300_sig_id_0
15:16.0,1.39700407,p300_sig_id_0
15:16.0,1.39700407,p300_sig_id_0
15:16.0,1.39700407,p300_sig_id_0
15:16.0,1.39700407,p300_sig_id_0
15:16.0,1.39700407,p300_sig_id_0
15:16.1,1.39700407,p300_sig_id_0
15:16.1,1.39700407,p300_sig_id_0
15:16.1,1.39700407,p300_sig_id_0
15:16.1,1.39700407,p300_sig_id_0
15:16.1,1.39700407,p300_sig_id_0
15:16.1,1.39700407,p300_sig_id_0
15:16.1,1.39700407,p300_sig_id_0
15:16.1,1.39700407,p300_sig_id_0
15:16.1,1.39700407,p300_sig_id_0
15:16.1,1.39700407,p300_sig_id_0
15:16.1,1.39700407,p300_sig_id_0
15:16.1,1.39700407,p300_sig_id_0
15:16.1,1.39700407,p300_sig_id_0
15:16.1,1.39700407,p300_sig_id_0
15:16.1,1.39700407,p300_sig_id_0
15:16.1,1.40310117,p300_sig_id_0
15:16.1,1.40310117,p300_sig_id_0
15:16.1,1.40310117,p300_sig_id_0
15:16.1,1.40310117,p300_sig_id_0
15:16.1,1.40310117,p300_sig_id_0
15:16.1,1.40310117,p300_sig_id_0
15:16.1,1.40310117,p300_sig_id_0
15:16.1,1.40310117,p300_sig_id_0
15:16.1,1.40310117,p300_sig_id_0
15:16.2,1.40310117,p300_sig_id_0
15:16.2,1.40310117,p300_sig_id_0
15:16.2,1.40310117,p300_sig_id_0
15:16.2,1.40310117,p300_sig_id_0
15:16.2,1.40310117,p300_sig_id_0
15:16.2,1.40310117,p300_sig_id_0
15:16.2,1.40310117,p300_sig_id_0
15:16.2,1.40310117,p300_sig_id_0
15:16.2,1.40310117,p300_sig_id_0
15:16.2,1.40310117,p300_sig_id_0
15:16.2,1.40310117,p300_sig_id_0
15:16.2,1.40310117,p300_sig_id_0
15:16.2,1.40310117,p300_sig_id_0
15:16.2,1.40310117,p300_sig_id_0
15:16.2,1.40310117,p300_sig_id_0
15:16.2,1.40310117,p300_sig_id_0
15:16.2,1.40310117,p300_sig_id_0
15:16.2,1.41059067,p300_sig_id_0
15:16.2,1.41059067,p300_sig_id_0
15:09.4,0.86484691,p300_sig_id_1
15:09.4,0.86484691,p300_sig_id_1
15:09.4,0.86484691,p300_sig_id_1
15:09.4,0.86484691,p300_sig_id_1
15:09.4,0.86484691,p300_sig_id_1
15:09.4,0.86484691,p300_sig_id_1
15:09.4,0.86484691,p300_sig_id_1
15:09.4,0.86484691,p300_sig_id_1
15:09.4,0.86484691,p300_sig_id_1
15:09.4,0.86484691,p300_sig_id_1
15:09.4,0.86484691,p300_sig_id_1
15:09.4,0.86484691,p300_sig_id_1
15:09.4,0.86484691,p300_sig_id_1
15:09.4,0.86484691,p300_sig_id_1
15:09.4,0.86484691,p300_sig_id_1
15:09.4,0.86484691,p300_sig_id_1
15:09.4,0.86484691,p300_sig_id_1
15:09.4,0.86484691,p300_sig_id_1
15:09.4,0.86484691,p300_sig_id_1
15:09.4,0.86484691,p300_sig_id_1
15:09.4,0.86484691,p300_sig_id_1
15:09.5,0.86484691,p300_sig_id_1
15:09.5,0.86484691,p300_sig_id_1
15:09.5,0.86484691,p300_sig_id_1
15:09.5,0.86484691,p300_sig_id_1
15:09.5,0.86484691,p300_sig_id_1
15:09.5,0.86484691,p300_sig_id_1
15:09.5,0.86484691,p300_sig_id_1
15:09.5,0.86484691,p300_sig_id_1
15:09.5,0.86484691,p300_sig_id_1
15:09.5,0.86484691,p300_sig_id_1
15:09.5,0.86484691,p300_sig_id_1
15:09.5,0.86484691,p300_sig_id_1
15:09.5,0.86484691,p300_sig_id_1
15:09.5,0.86484691,p300_sig_id_1
15:09.5,0.86484691,p300_sig_id_1
15:09.5,0.86484691,p300_sig_id_1
15:09.5,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.6,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.7,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.8,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:09.9,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.0,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.1,0.86484691,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.2,,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.2,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.3,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.4,0.86484691,p300_sig_id_1
15:10.5,0.86484691,p300_sig_id_1
15:10.5,0.86484691,p300_sig_id_1
15:10.5,0.86484691,p300_sig_id_1
15:10.5,0.86484691,p300_sig_id_1
15:10.5,0.86484691,p300_sig_id_1
15:10.5,0.86484691,p300_sig_id_1
15:10.5,0.86484691,p300_sig_id_1
15:10.5,0.86484691,p300_sig_id_1
15:10.5,0.86484691,p300_sig_id_1
15:10.5,0.86484691,p300_sig_id_1
15:10.5,0.86484691,p300_sig_id_1
15:10.5,0.86484691,p300_sig_id_1
15:10.5,0.86484691,p300_sig_id_1
15:10.5,0.86484691,p300_sig_id_1
15:10.5,0.86484691,p300_sig_id_1
15:10.5,0.86484691,p300_sig_id_1
15:10.5,0.86484691,p300_sig_id_1
15:10.5,0.86484691,p300_sig_id_1
15:10.5,0.86484691,p300_sig_id_1
15:10.5,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.6,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.7,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
15:10.8,0.86484691,p300_sig_id_1
